date,cases,tests,hospitalizations,deaths,vaccinations,cases_7day_avg,tests_7day_avg,hospitalizations_7day_avg,deaths_7day_avg,vaccinations_7day_avg,positivity_rate,positivity_rate_7day_avg,cases_wow_change,cases_wow_pct,tests_wow_change,tests_wow_pct,hospitalizations_wow_change,hospitalizations_wow_pct,deaths_wow_change,deaths_wow_pct,vaccinations_wow_change,vaccinations_wow_pct,cases_cumulative,deaths_cumulative,vaccinations_cumulative
2020-03-11,104.0,981,27.0,7,493,78.57142857142857,985.1428571428571,47.714285714285715,5.428571428571429,522.5714285714286,10.601427115188583,7.847020438298105,25.0,31.645569620253166,-10.0,-1.0090817356205852,-17.0,-38.63636363636363,3.0,75.0,-16.0,-3.143418467583497,934.0,52,5688
2020-03-12,78.0,1095,42.0,10,446,89.71428571428571,1014.5714285714286,45.285714285714285,6.0,511.7142857142857,7.123287671232877,8.864632962759945,78.0,inf,206.0,23.172103487064117,-17.0,-28.8135593220339,4.0,66.66666666666666,-76.0,-14.559386973180077,1012.0,62,6134
2020-03-13,90.0,1074,41.0,3,481,92.42857142857143,1034.0,46.285714285714285,5.857142857142857,504.2857142857143,8.379888268156424,8.98043180460136,19.0,26.76056338028169,136.0,14.498933901918976,7.0,20.588235294117645,-1.0,-25.0,-52.0,-9.75609756097561,1102.0,65,6615
2020-03-14,86.0,997,44.0,4,528,91.14285714285714,1027.0,43.857142857142854,5.714285714285714,502.0,8.625877632898696,8.915240327410979,-9.0,-9.473684210526317,-49.0,-4.684512428298279,-17.0,-27.86885245901639,-1.0,-20.0,-16.0,-2.941176470588235,1188.0,69,7143
2020-03-15,81.0,933,71.0,4,506,91.85714285714286,1011.1428571428571,49.285714285714285,5.857142857142857,498.14285714285717,8.681672025723474,9.115522975858614,5.0,6.578947368421052,-111.0,-10.632183908045976,38.0,115.15151515151516,1.0,33.33333333333333,-27.0,-5.065666041275797,1269.0,73,7649
2020-03-16,76.0,930,41.0,5,500,89.42857142857143,1011.5714285714286,48.714285714285715,5.142857142857143,494.0,8.172043010752688,8.849763054602295,-17.0,-18.27956989247312,3.0,0.3236245954692557,-4.0,-8.88888888888889,-5.0,-50.0,-29.0,-5.482041587901701,1345.0,78,8149
2020-03-17,112.0,965,52.0,9,450,89.57142857142857,996.4285714285714,45.42857142857143,6.0,486.2857142857143,11.606217616580311,9.02720190579044,1.0,0.9009009009009009,-106.0,-9.897292250233427,-23.0,-30.666666666666664,6.0,200.0,-54.0,-10.714285714285714,1457.0,87,8599
2020-03-18,122.0,917,52.0,5,488,92.14285714285714,987.2857142857143,49.0,5.714285714285714,485.57142857142856,13.304252998909488,9.413319889179139,18.0,17.307692307692307,-64.0,-6.523955147808359,25.0,92.5925925925926,-2.0,-28.57142857142857,-5.0,-1.0141987829614605,1579.0,92,9087
2020-03-19,92.0,894,52.0,2,500,94.14285714285714,958.5714285714286,50.42857142857143,4.571428571428571,493.2857142857143,10.290827740492169,9.865825613359037,14.0,17.94871794871795,-201.0,-18.356164383561644,10.0,23.809523809523807,-8.0,-80.0,54.0,12.10762331838565,1671.0,94,9587
2020-03-20,80.0,1117,43.0,4,521,92.71428571428571,964.7142857142857,50.714285714285715,4.714285714285714,499.0,7.162041181736795,9.691847458156234,-10.0,-11.11111111111111,43.0,4.003724394785848,2.0,4.878048780487805,1.0,33.33333333333333,40.0,8.316008316008316,1751.0,98,10108
2020-03-21,103.0,1122,47.0,9,535,95.14285714285714,982.5714285714286,51.142857142857146,5.428571428571429,500.0,9.180035650623886,9.771012889259834,17.0,19.767441860465116,125.0,12.537612838515546,3.0,6.8181818181818175,5.0,125.0,7.0,1.3257575757575757,1854.0,107,10643
2020-03-22,108.0,935,53.0,3,522,99.0,982.8571428571429,48.57142857142857,5.285714285714286,502.2857142857143,11.550802139037433,10.180888619733256,27.0,33.33333333333333,2.0,0.21436227224008575,-18.0,-25.352112676056336,-1.0,-25.0,16.0,3.1620553359683794,1962.0,110,11165
2020-03-23,111.0,1044,56.0,4,527,104.0,999.1428571428571,50.714285714285715,5.142857142857143,506.14285714285717,10.632183908045976,10.532337319346583,35.0,46.05263157894737,114.0,12.258064516129032,15.0,36.58536585365854,-1.0,-20.0,27.0,5.4,2073.0,114,11692
2020-03-24,99.0,985,53.0,6,506,102.14285714285714,1002.0,50.857142857142854,4.714285714285714,514.1428571428571,10.050761421319796,10.310129291452224,-13.0,-11.607142857142858,20.0,2.072538860103627,1.0,1.9230769230769231,-3.0,-33.33333333333333,56.0,12.444444444444445,2172.0,120,12198
2020-03-25,83.0,1062,45.0,4,464,96.57142857142857,1022.7142857142857,49.857142857142854,4.571428571428571,510.7142857142857,7.8154425612052725,9.526013514637336,-39.0,-31.967213114754102,145.0,15.812431842966193,-7.0,-13.461538461538462,-1.0,-20.0,-24.0,-4.918032786885246,2255.0,124,12662
2020-03-26,84.0,1002,66.0,8,503,95.42857142857143,1038.142857142857,51.857142857142854,5.428571428571429,511.14285714285717,8.383233532934131,9.253500056414756,-8.0,-8.695652173913043,108.0,12.080536912751679,14.0,26.923076923076923,6.0,300.0,3.0,0.6,2339.0,132,13165
2020-03-27,109.0,948,34.0,9,504,99.57142857142857,1014.0,50.57142857142857,6.142857142857143,508.7142857142857,11.49789029535865,9.87290707264645,29.0,36.25,-169.0,-15.12981199641898,-9.0,-20.930232558139537,5.0,125.0,-17.0,-3.262955854126679,2448.0,141,13669
2020-03-28,118.0,1027,42.0,3,490,101.71428571428571,1000.4285714285714,49.857142857142854,5.285714285714286,502.2857142857143,11.489776046738072,10.202869986377047,15.0,14.563106796116504,-95.0,-8.467023172905526,-5.0,-10.638297872340425,-6.0,-66.66666666666666,-45.0,-8.411214953271028,2566.0,144,14159
2020-03-29,72.0,1009,60.0,5,488,96.57142857142857,1011.0,50.857142857142854,5.571428571428571,497.42857142857144,7.135777998017839,9.572152251945678,-36.0,-33.33333333333333,74.0,7.914438502673797,7.0,13.20754716981132,2.0,66.66666666666666,-34.0,-6.513409961685824,2638.0,149,14647
2020-03-30,94.0,1022,72.0,6,461,94.14285714285714,1007.8571428571429,53.142857142857146,5.857142857142857,488.0,9.197651663405088,9.367219074139836,-17.0,-15.315315315315313,-22.0,-2.10727969348659,16.0,28.57142857142857,2.0,50.0,-66.0,-12.523719165085389,2732.0,155,15108
2020-03-31,111.0,1103,39.0,7,470,95.85714285714286,1024.7142857142858,51.142857142857146,6.0,482.85714285714283,10.063463281958295,9.369033625659622,12.0,12.121212121212121,118.0,11.97969543147208,-14.0,-26.41509433962264,1.0,16.666666666666664,-36.0,-7.114624505928854,2843.0,162,15578
2020-04-01,113.0,966,61.0,7,491,100.14285714285714,1011.0,53.42857142857143,6.428571428571429,486.7142857142857,11.697722567287784,9.92364505509998,30.0,36.144578313253014,-96.0,-9.03954802259887,16.0,35.55555555555556,3.0,75.0,27.0,5.818965517241379,2956.0,169,16069
2020-04-02,77.0,916,43.0,9,498,99.14285714285714,998.7142857142857,50.142857142857146,6.571428571428571,486.0,8.406113537117903,9.926913627126234,-7.0,-8.333333333333332,-86.0,-8.582834331337326,-23.0,-34.84848484848485,1.0,12.5,-5.0,-0.9940357852882704,3033.0,178,16567
2020-04-03,117.0,952,43.0,3,471,100.28571428571429,999.2857142857143,51.42857142857143,5.714285714285714,481.2857142857143,12.289915966386554,10.040060151558793,8.0,7.339449541284404,4.0,0.42194092827004215,9.0,26.47058823529412,-6.0,-66.66666666666666,-33.0,-6.547619047619048,3150.0,181,17038
2020-04-04,94.0,982,41.0,5,453,96.85714285714286,992.8571428571429,51.285714285714285,6.0,476.0,9.572301425661914,9.766135205690771,-24.0,-20.33898305084746,-45.0,-4.381694255111976,-1.0,-2.380952380952381,2.0,66.66666666666666,-37.0,-7.551020408163265,3244.0,186,17491
2020-04-05,119.0,1030,54.0,3,481,103.57142857142857,995.8571428571429,50.42857142857143,5.714285714285714,475.0,11.553398058252426,10.397223785724282,47.0,65.27777777777779,21.0,2.0812685827552033,-6.0,-10.0,-2.0,-40.0,-7.0,-1.4344262295081966,3363.0,189,17972
2020-04-06,102.0,1014,41.0,2,499,104.71428571428571,994.7142857142857,46.0,5.142857142857143,480.42857142857144,10.059171597633137,10.520298062042576,8.0,8.51063829787234,-8.0,-0.7827788649706457,-31.0,-43.05555555555556,-4.0,-66.66666666666666,38.0,8.24295010845987,3465.0,191,18471
2020-04-07,92.0,948,59.0,4,521,102.0,972.5714285714286,48.857142857142854,4.714285714285714,487.7142857142857,9.70464135021097,10.469037786078673,-19.0,-17.117117117117118,-155.0,-14.052583862194016,20.0,51.28205128205128,-3.0,-42.857142857142854,51.0,10.851063829787234,3557.0,195,18992
2020-04-08,111.0,1072,65.0,6,488,101.71428571428571,987.7142857142857,49.42857142857143,4.571428571428571,487.2857142857143,10.354477611940299,10.27714564960046,-2.0,-1.7699115044247788,106.0,10.973084886128365,4.0,6.557377049180328,-1.0,-14.285714285714285,-3.0,-0.6109979633401221,3668.0,201,19480
2020-04-09,95.0,983,50.0,9,461,104.28571428571429,997.2857142857143,50.42857142857143,4.571428571428571,482.0,9.664292980671414,10.456885570108104,18.0,23.376623376623375,67.0,7.314410480349346,7.0,16.27906976744186,0.0,0.0,-37.0,-7.429718875502007,3763.0,210,19941
2020-04-10,78.0,1030,32.0,5,531,98.71428571428571,1008.4285714285714,48.857142857142854,4.857142857142857,490.57142857142856,7.572815533980583,9.783014079764396,-39.0,-33.33333333333333,78.0,8.193277310924369,-11.0,-25.581395348837212,2.0,66.66666666666666,60.0,12.738853503184714,3841.0,215,20472
2020-04-11,82.0,1043,41.0,3,485,97.0,1017.1428571428571,48.857142857142854,4.571428571428571,495.14285714285717,7.861936720997123,9.538676264812281,-12.0,-12.76595744680851,61.0,6.211812627291242,0.0,0.0,-2.0,-40.0,32.0,7.06401766004415,3923.0,218,20957
2020-04-12,99.0,1052,43.0,4,480,94.14285714285714,1020.2857142857143,47.285714285714285,4.714285714285714,495.0,9.4106463878327,9.232568883323749,-20.0,-16.80672268907563,22.0,2.1359223300970873,-11.0,-20.37037037037037,1.0,33.33333333333333,-1.0,-0.2079002079002079,4022.0,222,21437
2020-04-13,97.0,1024,47.0,4,491,93.42857142857143,1021.7142857142857,48.142857142857146,5.0,493.85714285714283,9.47265625,9.148780976519015,-5.0,-4.901960784313726,10.0,0.9861932938856016,6.0,14.634146341463413,2.0,100.0,-8.0,-1.6032064128256511,4119.0,226,21928
2020-04-14,90.0,921,50.0,7,513,93.14285714285714,1017.8571428571429,46.857142857142854,5.428571428571429,492.7142857142857,9.77198697068404,9.158401779443738,-2.0,-2.1739130434782608,-27.0,-2.848101265822785,-9.0,-15.254237288135593,3.0,75.0,-8.0,-1.5355086372360844,4209.0,233,22441
2020-04-15,113.0,1081,38.0,7,516,93.42857142857143,1019.1428571428571,43.0,5.571428571428571,496.7142857142857,10.453283996299723,9.17251697720937,2.0,1.8018018018018018,9.0,0.8395522388059702,-27.0,-41.53846153846154,1.0,16.666666666666664,28.0,5.737704918032787,4322.0,240,22957
2020-04-16,61.0,992,62.0,6,491,88.57142857142857,1020.4285714285714,44.714285714285715,5.142857142857143,501.0,6.149193548387097,8.670359915454467,-34.0,-35.78947368421053,9.0,0.9155645981688708,12.0,24.0,-3.0,-33.33333333333333,30.0,6.507592190889371,4383.0,246,23448
2020-04-17,111.0,940,70.0,9,484,93.28571428571429,1007.5714285714286,50.142857142857146,5.714285714285714,494.2857142857143,11.808510638297873,9.275459216071223,33.0,42.30769230769231,-90.0,-8.737864077669903,38.0,118.75,4.0,80.0,-47.0,-8.851224105461393,4494.0,255,23932
2020-04-18,103.0,985,60.0,7,468,96.28571428571429,999.2857142857143,52.857142857142854,6.285714285714286,491.85714285714283,10.456852791878173,9.646161511911373,21.0,25.609756097560975,-58.0,-5.560882070949185,19.0,46.34146341463415,4.0,133.33333333333331,-17.0,-3.5051546391752577,4597.0,262,24400
2020-04-19,120.0,1073,40.0,6,484,99.28571428571429,1002.2857142857143,52.42857142857143,6.571428571428571,492.42857142857144,11.183597390493942,9.899440226577266,21.0,21.21212121212121,21.0,1.9961977186311788,-3.0,-6.976744186046512,2.0,50.0,4.0,0.8333333333333334,4717.0,268,24884
2020-04-20,100.0,979,58.0,3,517,99.71428571428571,995.8571428571429,54.0,6.428571428571429,496.14285714285717,10.21450459652707,10.005418561795418,3.0,3.0927835051546393,-45.0,-4.39453125,11.0,23.404255319148938,-1.0,-25.0,26.0,5.295315682281059,4817.0,271,25401
2020-04-21,82.0,880,46.0,5,469,98.57142857142857,990.0,53.42857142857143,6.142857142857143,489.85714285714283,9.318181818181818,9.9405892542951,-8.0,-8.88888888888889,-41.0,-4.451682953311618,-4.0,-8.0,-2.0,-28.57142857142857,-44.0,-8.57699805068226,4899.0,276,25870
2020-04-22,93.0,990,60.0,3,505,95.71428571428571,977.0,56.57142857142857,5.571428571428571,488.2857142857143,9.393939393939393,9.789254311100766,-20.0,-17.699115044247787,-91.0,-8.418131359851989,22.0,57.89473684210527,-4.0,-57.14285714285714,-11.0,-2.131782945736434,4992.0,279,26375
2020-04-23,112.0,1112,50.0,4,513,103.0,994.1428571428571,54.857142857142854,5.285714285714286,491.42857142857144,10.071942446043165,10.349647010765919,51.0,83.60655737704919,120.0,12.096774193548388,-12.0,-19.35483870967742,-2.0,-33.33333333333333,22.0,4.480651731160896,5104.0,283,26888
2020-04-24,86.0,1157,58.0,5,488,99.42857142857143,1025.142857142857,53.142857142857146,4.714285714285714,492.0,7.433016421780467,9.72457640840629,-25.0,-22.52252252252252,217.0,23.085106382978722,-12.0,-17.142857142857142,-4.0,-44.44444444444444,4.0,0.8264462809917356,5190.0,288,27376
2020-04-25,124.0,996,72.0,5,497,102.42857142857143,1026.7142857142858,54.857142857142854,4.428571428571429,496.14285714285717,12.449799196787147,10.009283037678998,21.0,20.388349514563107,11.0,1.116751269035533,12.0,20.0,-2.0,-28.57142857142857,29.0,6.196581196581197,5314.0,293,27873
2020-04-26,88.0,1022,54.0,1,487,97.85714285714286,1019.4285714285714,56.857142857142854,3.7142857142857144,496.57142857142856,8.610567514677104,9.641707341133735,-32.0,-26.666666666666668,-51.0,-4.753028890959925,14.0,35.0,-5.0,-83.33333333333334,3.0,0.6198347107438017,5402.0,294,28360
2020-04-27,108.0,1011,51.0,3,480,99.0,1024.0,55.857142857142854,3.7142857142857144,491.2857142857143,10.682492581602373,9.708562767573065,8.0,8.0,32.0,3.268641470888662,-7.0,-12.068965517241379,0.0,0.0,-37.0,-7.156673114119923,5510.0,297,28840
2020-04-28,89.0,976,51.0,4,488,100.0,1037.7142857142858,56.57142857142857,3.5714285714285716,494.0,9.118852459016393,9.680087144835147,7.0,8.536585365853659,96.0,10.909090909090908,5.0,10.869565217391305,-1.0,-20.0,19.0,4.051172707889126,5599.0,301,29328
2020-04-29,103.0,963,69.0,3,506,101.42857142857143,1033.857142857143,57.857142857142854,3.5714285714285716,494.14285714285717,10.695742471443406,9.866059013050007,10.0,10.75268817204301,-27.0,-2.727272727272727,9.0,15.0,0.0,0.0,1.0,0.19801980198019803,5702.0,304,29834
2020-04-30,117.0,1050,55.0,6,490,102.14285714285714,1025.0,58.57142857142857,3.857142857142857,490.85714285714283,11.142857142857142,10.019046826880574,5.0,4.464285714285714,-62.0,-5.575539568345324,5.0,10.0,2.0,50.0,-23.0,-4.483430799220272,5819.0,310,30324
2020-05-01,125.0,946,40.0,4,509,107.71428571428571,994.8571428571429,56.0,3.7142857142857144,493.85714285714283,13.21353065539112,10.84483457453924,39.0,45.348837209302324,-211.0,-18.236819360414867,-18.0,-31.03448275862069,-1.0,-20.0,21.0,4.30327868852459,5944.0,314,30833
2020-05-02,118.0,948,44.0,5,523,106.85714285714286,988.0,52.0,3.7142857142857144,497.57142857142856,12.447257383966246,10.844471458421967,-6.0,-4.838709677419355,-48.0,-4.819277108433735,-28.0,-38.88888888888889,0.0,0.0,26.0,5.23138832997988,6062.0,319,31356
2020-05-03,86.0,1087,50.0,4,480,106.57142857142857,997.2857142857143,51.42857142857143,4.142857142857143,496.57142857142856,7.911683532658693,10.744630889562197,-2.0,-2.272727272727273,65.0,6.360078277886497,-4.0,-7.4074074074074066,3.0,300.0,-7.0,-1.4373716632443532,6148.0,323,31836
2020-05-04,81.0,1032,52.0,2,515,102.71428571428571,1000.2857142857143,51.57142857142857,4.0,501.57142857142856,7.848837209302325,10.339822979233618,-27.0,-25.0,21.0,2.0771513353115725,1.0,1.9607843137254901,-1.0,-33.33333333333333,35.0,7.291666666666667,6229.0,325,32351
2020-05-05,83.0,975,57.0,4,497,101.85714285714286,1000.1428571428571,52.42857142857143,4.0,502.85714285714283,8.512820512820513,10.25324698691992,-6.0,-6.741573033707865,-1.0,-0.10245901639344263,6.0,11.76470588235294,0.0,0.0,9.0,1.8442622950819672,6312.0,329,32848
2020-05-06,89.0,1075,64.0,6,489,99.85714285714286,1016.1428571428571,51.714285714285715,4.428571428571429,500.42857142857144,8.279069767441861,9.908008029205416,-14.0,-13.592233009708737,112.0,11.630321910695743,-5.0,-7.246376811594203,3.0,100.0,-17.0,-3.3596837944664033,6401.0,335,33337
2020-05-07,98.0,975,60.0,5,485,97.14285714285714,1005.4285714285714,52.42857142857143,4.285714285714286,499.7142857142857,10.051282051282051,9.752068730408975,-19.0,-16.23931623931624,-75.0,-7.142857142857142,5.0,9.090909090909092,-1.0,-16.666666666666664,-5.0,-1.0204081632653061,6499.0,340,33822
2020-05-08,85.0,966,47.0,6,509,91.42857142857143,1008.2857142857143,53.42857142857143,4.571428571428571,499.7142857142857,8.799171842650104,9.121446042874545,-40.0,-32.0,20.0,2.1141649048625792,7.0,17.5,2.0,50.0,0.0,0.0,6584.0,346,34331
2020-05-09,0.0,1087,58.0,4,504,74.57142857142857,1028.142857142857,55.42857142857143,4.428571428571429,497.0,0.0,7.343266416593653,-118.0,-100.0,139.0,14.662447257383967,14.0,31.818181818181817,-1.0,-20.0,-19.0,-3.632887189292543,6584.0,350,34835
2020-05-10,93.0,932,47.0,3,502,75.57142857142857,1006.0,55.0,4.285714285714286,500.14285714285717,9.97854077253219,7.638531736575581,7.0,8.13953488372093,-155.0,-14.259429622815087,-3.0,-6.0,-1.0,-25.0,22.0,4.583333333333333,6677.0,353,35337
2020-05-11,95.0,972,47.0,7,510,77.57142857142857,997.4285714285714,54.285714285714285,5.0,499.42857142857144,9.77366255144033,7.91350678545244,14.0,17.28395061728395,-60.0,-5.813953488372093,-5.0,-9.615384615384617,5.0,250.0,-5.0,-0.9708737864077669,6772.0,360,35847
2020-05-12,117.0,1034,44.0,3,505,82.42857142857143,1005.8571428571429,52.42857142857143,4.857142857142857,500.57142857142856,11.315280464216634,8.313858207080457,34.0,40.963855421686745,59.0,6.051282051282051,-13.0,-22.807017543859647,-1.0,-25.0,8.0,1.6096579476861168,6889.0,363,36352
2020-05-13,129.0,1043,44.0,4,459,88.14285714285714,1001.2857142857143,49.57142857142857,4.571428571428571,496.2857142857143,12.36816874400767,8.898015203732717,40.0,44.9438202247191,-32.0,-2.9767441860465116,-20.0,-31.25,-2.0,-33.33333333333333,-30.0,-6.134969325153374,7018.0,367,36811
2020-05-14,107.0,981,34.0,8,497,89.42857142857143,1002.1428571428571,45.857142857142854,5.0,498.0,10.9072375127421,9.020294555369867,9.0,9.183673469387756,6.0,0.6153846153846154,-26.0,-43.333333333333336,3.0,60.0,12.0,2.4742268041237114,7125.0,375,37308
2020-05-15,114.0,1072,48.0,6,509,93.57142857142857,1017.2857142857143,46.0,5.0,498.0,10.634328358208956,9.282459771878276,29.0,34.11764705882353,106.0,10.973084886128365,1.0,2.127659574468085,0.0,0.0,0.0,0.0,7239.0,381,37817
2020-05-16,81.0,1091,58.0,8,494,105.14285714285714,1017.8571428571429,46.0,5.571428571428571,496.57142857142856,7.4243813015582045,10.343085672100875,81.0,inf,4.0,0.36798528058877644,0.0,0.0,4.0,100.0,-10.0,-1.984126984126984,7320.0,389,38311
2020-05-17,103.0,879,57.0,3,523,106.57142857142857,1010.2857142857143,47.42857142857143,5.571428571428571,499.57142857142856,11.717861205915813,10.591560019727108,10.0,10.75268817204301,-53.0,-5.686695278969957,10.0,21.27659574468085,0.0,0.0,21.0,4.183266932270916,7423.0,392,38834
2020-05-18,113.0,929,40.0,0,456,109.14285714285714,1004.1428571428571,46.42857142857143,4.571428571428571,491.85714285714283,12.16361679224973,10.93298205412845,18.0,18.947368421052634,-43.0,-4.423868312757202,-7.0,-14.893617021276595,-7.0,-100.0,-54.0,-10.588235294117647,7536.0,392,39290
2020-05-19,59.0,994,60.0,5,524,100.85714285714286,998.4285714285714,48.714285714285715,4.857142857142857,494.57142857142856,5.935613682092555,10.164458228110723,-58.0,-49.572649572649574,-40.0,-3.8684719535783367,16.0,36.36363636363637,2.0,66.66666666666666,19.0,3.762376237623762,7595.0,397,39814
2020-05-20,121.0,972,44.0,4,504,99.71428571428571,988.2857142857143,48.714285714285715,4.857142857142857,501.0,12.448559670781894,10.175942646221326,-8.0,-6.2015503875969,-71.0,-6.807286673058485,0.0,0.0,0.0,0.0,45.0,9.803921568627452,7716.0,401,40318
2020-05-21,105.0,996,0.0,2,545,99.42857142857143,990.4285714285714,43.857142857142854,4.0,507.85714285714283,10.542168674698797,10.123789955072283,-2.0,-1.8691588785046727,15.0,1.529051987767584,-34.0,-100.0,-6.0,-75.0,48.0,9.6579476861167,7821.0,403,40863
2020-05-22,89.0,941,34.0,3,477,95.85714285714286,971.7142857142857,41.857142857142854,3.5714285714285716,503.2857142857143,9.458023379383635,9.955746386668665,-25.0,-21.929824561403507,-131.0,-12.220149253731345,-14.0,-29.166666666666668,-3.0,-50.0,-32.0,-6.286836935166994,7910.0,406,41340
2020-05-23,94.0,964,64.0,5,480,97.71428571428571,953.5714285714286,42.714285714285715,3.142857142857143,501.2857142857143,9.751037344398341,10.288125821360113,13.0,16.049382716049383,-127.0,-11.640696608615949,6.0,10.344827586206897,-3.0,-37.5,-14.0,-2.834008097165992,8004.0,411,41820
2020-05-24,120.0,1104,46.0,8,520,100.14285714285714,985.7142857142857,41.142857142857146,3.857142857142857,500.85714285714283,10.869565217391305,10.166940680142329,17.0,16.50485436893204,225.0,25.597269624573375,-11.0,-19.298245614035086,5.0,166.66666666666669,-3.0,-0.5736137667304015,8124.0,419,42340
2020-05-25,98.0,959,64.0,3,516,98.0,990.0,44.57142857142857,4.285714285714286,509.42857142857144,10.218978102189782,9.889135152990907,-15.0,-13.274336283185843,30.0,3.229278794402583,24.0,60.0,3.0,inf,60.0,13.157894736842104,8222.0,422,42856
2020-05-26,112.0,989,37.0,4,473,105.57142857142857,989.2857142857143,41.285714285714285,4.142857142857143,502.14285714285717,11.324570273003033,10.658986094549547,53.0,89.83050847457628,-5.0,-0.5030181086519114,-23.0,-38.333333333333336,-1.0,-20.0,-51.0,-9.732824427480915,8334.0,426,43329
2020-05-27,111.0,945,59.0,5,479,104.14285714285714,985.4285714285714,43.42857142857143,4.285714285714286,498.57142857142856,11.746031746031745,10.558624962442384,-10.0,-8.264462809917356,-27.0,-2.7777777777777777,15.0,34.090909090909086,1.0,25.0,-25.0,-4.9603174603174605,8445.0,431,43808
2020-05-28,108.0,993,44.0,5,505,104.57142857142857,985.0,49.714285714285715,4.714285714285714,492.85714285714283,10.876132930513595,10.606334141844497,3.0,2.857142857142857,-3.0,-0.30120481927710846,44.0,inf,3.0,150.0,-40.0,-7.339449541284404,8553.0,436,44313
2020-05-29,75.0,934,65.0,11,477,102.57142857142857,984.0,54.142857142857146,5.857142857142857,492.85714285714283,8.029978586723768,10.402327742893089,-14.0,-15.730337078651685,-7.0,-0.7438894792773645,31.0,91.17647058823529,8.0,266.66666666666663,0.0,0.0,8628.0,447,44790
2020-05-30,0.0,964,50.0,6,513,89.14285714285714,984.0,52.142857142857146,6.0,497.57142857142856,0.0,9.00932240797904,-94.0,-100.0,0.0,0.0,-14.0,-21.875,1.0,20.0,33.0,6.875000000000001,8628.0,453,45303
2020-05-31,83.0,1130,48.0,7,490,83.85714285714286,987.7142857142857,52.42857142857143,5.857142857142857,493.2857142857143,7.345132743362832,8.5058320545464,-37.0,-30.833333333333336,26.0,2.355072463768116,2.0,4.3478260869565215,-1.0,-12.5,-30.0,-5.769230769230769,8711.0,460,45793
2020-06-01,109.0,1004,59.0,5,513,85.42857142857143,994.1428571428571,51.714285714285715,6.142857142857143,492.85714285714283,10.856573705179283,8.596917140687756,11.0,11.224489795918368,45.0,4.692387904066736,-5.0,-7.8125,2.0,66.66666666666666,-3.0,-0.5813953488372093,8820.0,465,46306
2020-06-02,112.0,909,58.0,5,501,85.42857142857143,982.7142857142857,54.714285714285715,6.285714285714286,496.85714285714283,12.32123212321232,8.73929740500337,0.0,0.0,-80.0,-8.088978766430738,21.0,56.75675675675676,1.0,25.0,28.0,5.9196617336152215,8932.0,470,46807
2020-06-03,126.0,1070,45.0,6,499,87.57142857142857,1000.5714285714286,52.714285714285715,6.428571428571429,499.7142857142857,11.775700934579438,8.743535860510182,15.0,13.513513513513514,125.0,13.227513227513226,-14.0,-23.728813559322035,1.0,20.0,20.0,4.175365344467641,9058.0,476,47306
