date,cases,tests,hospitalizations,deaths,vaccinations,cases_7day_avg,tests_7day_avg,hospitalizations_7day_avg,deaths_7day_avg,vaccinations_7day_avg,positivity_rate,positivity_rate_7day_avg,cases_wow_change,cases_wow_pct,tests_wow_change,tests_wow_pct,hospitalizations_wow_change,hospitalizations_wow_pct,deaths_wow_change,deaths_wow_pct,vaccinations_wow_change,vaccinations_wow_pct,cases_cumulative,deaths_cumulative,vaccinations_cumulative
2020-04-08,103.0,855,44.0,6,527,95.14285714285714,971.2857142857143,44.142857142857146,5.142857142857143,517.4285714285714,12.046783625730995,9.882370592384929,0.0,0.0,12.0,1.4234875444839856,-29.0,-39.726027397260275,-2.0,-25.0,21.0,4.150197628458498,3760.0,207,19771
2020-04-09,105.0,1077,37.0,4,512,95.14285714285714,985.4285714285714,43.42857142857143,4.714285714285714,514.5714285714286,9.749303621169917,9.741385921263715,0.0,0.0,99.0,10.122699386503067,-5.0,-11.904761904761903,-3.0,-42.857142857142854,-20.0,-3.7593984962406015,3865.0,211,20283
2020-04-10,115.0,1124,54.0,4,510,92.42857142857143,1006.8571428571429,41.57142857142857,5.0,515.8571428571429,10.231316725978647,9.237616852783692,-19.0,-14.17910447761194,150.0,15.400410677618071,-13.0,-19.402985074626866,2.0,100.0,9.0,1.7964071856287425,3980.0,215,20793
2020-04-11,87.0,927,42.0,2,477,89.57142857142857,987.0,39.285714285714285,4.285714285714286,514.4285714285714,9.385113268608414,9.14441539799095,-20.0,-18.69158878504673,-139.0,-13.03939962476548,-16.0,-27.586206896551722,-5.0,-71.42857142857143,-10.0,-2.0533880903490758,4067.0,217,21270
2020-04-12,74.0,1050,36.0,7,513,85.71428571428571,999.2857142857143,37.714285714285715,4.714285714285714,517.5714285714286,7.0476190476190474,8.654478344331313,-27.0,-26.732673267326735,86.0,8.921161825726141,-11.0,-23.404255319148938,3.0,75.0,22.0,4.480651731160896,4141.0,224,21783
2020-04-13,89.0,1002,59.0,3,480,98.42857142857143,998.8571428571429,38.857142857142854,4.428571428571429,509.42857142857144,8.882235528942116,9.923369134180186,89.0,inf,-3.0,-0.2985074626865672,8.0,15.686274509803921,-2.0,-40.0,-57.0,-10.614525139664805,4230.0,227,22263
2020-04-14,96.0,956,52.0,2,516,95.57142857142857,998.7142857142857,46.285714285714285,4.0,505.0,10.0418410041841,9.626316117461897,-20.0,-17.24137931034483,-1.0,-0.10449320794148381,52.0,inf,-3.0,-60.0,-31.0,-5.6672760511883,4326.0,229,22779
2020-04-15,85.0,1091,39.0,3,495,93.0,1032.4285714285713,45.57142857142857,3.5714285714285716,500.42857142857144,7.791017415215398,9.018349515959668,-18.0,-17.475728155339805,236.0,27.60233918128655,-5.0,-11.363636363636363,-3.0,-50.0,-32.0,-6.072106261859583,4411.0,232,23274
2020-04-16,93.0,1092,42.0,5,465,91.28571428571429,1034.5714285714287,46.285714285714285,3.7142857142857144,493.7142857142857,8.516483516483516,8.842232358147326,-12.0,-11.428571428571429,15.0,1.392757660167131,5.0,13.513513513513514,1.0,25.0,-47.0,-9.1796875,4504.0,237,23739
2020-04-17,103.0,960,54.0,3,481,89.57142857142857,1011.1428571428571,46.285714285714285,3.5714285714285716,489.57142857142856,10.729166666666666,8.913353778245616,-12.0,-10.434782608695652,-164.0,-14.590747330960854,0.0,0.0,-1.0,-25.0,-29.0,-5.686274509803922,4607.0,240,24220
2020-04-18,96.0,1058,55.0,5,502,90.85714285714286,1029.857142857143,48.142857142857146,4.0,493.14285714285717,9.073724007561438,8.868869598096047,9.0,10.344827586206897,131.0,14.13160733549083,13.0,30.952380952380953,3.0,150.0,25.0,5.2410901467505235,4703.0,245,24722
2020-04-19,123.0,1011,38.0,5,463,97.85714285714286,1024.2857142857142,48.42857142857143,3.7142857142857144,486.0,12.166172106824925,9.600091463696886,49.0,66.21621621621621,-39.0,-3.7142857142857144,2.0,5.555555555555555,-2.0,-28.57142857142857,-50.0,-9.746588693957115,4826.0,250,25185
2020-04-20,104.0,962,52.0,2,486,100.0,1018.5714285714286,47.42857142857143,3.5714285714285716,486.85714285714283,10.81081081081081,9.875602218249556,15.0,16.853932584269664,-40.0,-3.992015968063872,-7.0,-11.864406779661017,-1.0,-33.33333333333333,6.0,1.25,4930.0,252,25671
2020-04-21,75.0,996,0.0,3,481,97.0,1024.2857142857142,40.0,3.7142857142857144,481.85714285714283,7.530120481927711,9.516785000784356,-21.0,-21.875,40.0,4.184100418410042,-52.0,-100.0,1.0,50.0,-35.0,-6.782945736434108,5005.0,255,26152
2020-04-22,100.0,1135,33.0,7,515,99.14285714285714,1030.5714285714287,39.142857142857146,4.285714285714286,484.7142857142857,8.81057268722467,9.662435753928538,15.0,17.647058823529413,44.0,4.032997250229148,-6.0,-15.384615384615385,4.0,133.33333333333331,20.0,4.040404040404041,5105.0,262,26667
2020-04-23,111.0,1001,59.0,7,470,101.71428571428571,1017.5714285714286,41.57142857142857,4.571428571428571,485.42857142857144,11.08891108891109,10.029925407132477,18.0,19.35483870967742,-91.0,-8.333333333333332,17.0,40.476190476190474,2.0,40.0,5.0,1.0752688172043012,5216.0,269,27137
2020-04-24,94.0,1025,42.0,3,504,100.42857142857143,1026.857142857143,39.857142857142854,4.571428571428571,488.7142857142857,9.170731707317072,9.807291841511105,-9.0,-8.737864077669903,65.0,6.770833333333333,-12.0,-22.22222222222222,0.0,0.0,23.0,4.781704781704782,5310.0,272,27641
2020-04-25,84.0,997,65.0,10,464,98.71428571428571,1018.1428571428571,41.285714285714285,5.285714285714286,483.2857142857143,8.425275827482448,9.714656387214108,-12.0,-12.5,-61.0,-5.765595463137997,10.0,18.181818181818183,5.0,100.0,-38.0,-7.569721115537849,5394.0,282,28105
2020-04-26,111.0,1007,55.0,2,510,97.0,1017.5714285714286,43.714285714285715,4.857142857142857,490.0,11.022840119165839,9.551323246119951,-12.0,-9.75609756097561,-4.0,-0.3956478733926805,17.0,44.73684210526316,-3.0,-60.0,47.0,10.151187904967603,5505.0,284,28615
2020-04-27,78.0,1027,46.0,4,562,93.28571428571429,1026.857142857143,42.857142857142854,5.142857142857143,500.85714285714283,7.59493670886076,9.091912660127088,-26.0,-25.0,65.0,6.756756756756757,-6.0,-11.538461538461538,2.0,100.0,76.0,15.637860082304528,5583.0,288,29177
2020-04-28,122.0,1063,43.0,1,483,100.0,1036.4285714285713,49.0,4.857142857142857,501.14285714285717,11.47695202257761,9.655745737362787,47.0,62.66666666666667,67.0,6.7269076305220885,43.0,inf,-2.0,-66.66666666666666,2.0,0.4158004158004158,5705.0,289,29660
2020-04-29,96.0,1000,52.0,5,511,99.42857142857143,1017.1428571428571,51.714285714285715,4.571428571428571,500.57142857142856,9.6,9.768521067759261,-4.0,-4.0,-135.0,-11.894273127753303,19.0,57.57575757575758,-2.0,-28.57142857142857,-4.0,-0.7766990291262136,5801.0,294,30171
2020-04-30,106.0,964,52.0,6,567,98.71428571428571,1011.8571428571429,50.714285714285715,4.428571428571429,514.4285714285714,10.995850622406639,9.75522671540148,-5.0,-4.504504504504505,-37.0,-3.696303696303696,-7.0,-11.864406779661017,-1.0,-14.285714285714285,97.0,20.638297872340424,5907.0,300,30738
2020-05-01,82.0,1035,52.0,4,498,97.0,1013.2857142857143,52.142857142857146,4.571428571428571,513.5714285714286,7.922705314009662,9.57693723064328,-12.0,-12.76595744680851,10.0,0.975609756097561,10.0,23.809523809523807,1.0,33.33333333333333,-6.0,-1.1904761904761905,5989.0,304,31236
2020-05-02,106.0,873,19.0,9,499,100.14285714285714,995.5714285714286,45.57142857142857,4.428571428571429,518.5714285714286,12.142038946162657,10.107903390454737,22.0,26.190476190476193,-124.0,-12.437311935807422,-46.0,-70.76923076923077,-1.0,-10.0,35.0,7.543103448275862,6095.0,313,31735
2020-05-03,90.0,1123,48.0,2,515,97.14285714285714,1012.1428571428571,44.57142857142857,4.428571428571429,519.2857142857143,8.014247551202137,9.678104452174209,-21.0,-18.91891891891892,116.0,11.519364448857994,-7.0,-12.727272727272727,0.0,0.0,5.0,0.9803921568627451,6185.0,315,32250
2020-05-04,90.0,1049,48.0,12,489,98.85714285714286,1015.2857142857143,44.857142857142854,5.571428571428571,508.85714285714283,8.57959961868446,9.818770582149023,12.0,15.384615384615385,22.0,2.142161635832522,2.0,4.3478260869565215,8.0,200.0,-73.0,-12.98932384341637,6275.0,327,32739
2020-05-05,82.0,1021,44.0,5,477,93.14285714285714,1009.2857142857143,45.0,6.142857142857143,508.0,8.03134182174339,9.32654055345842,-40.0,-32.78688524590164,-42.0,-3.951081843838194,1.0,2.3255813953488373,4.0,400.0,-6.0,-1.2422360248447204,6357.0,332,33216
2020-05-06,118.0,1068,52.0,3,487,96.28571428571429,1019.0,45.0,5.857142857142857,504.57142857142856,11.04868913857678,9.533496144683676,22.0,22.916666666666664,68.0,6.800000000000001,0.0,0.0,-2.0,-40.0,-24.0,-4.6966731898238745,6475.0,335,33703
2020-05-07,69.0,977,60.0,3,457,91.0,1020.8571428571429,46.142857142857146,5.428571428571429,488.85714285714283,7.062436028659161,8.971579774148323,-37.0,-34.90566037735849,13.0,1.3485477178423237,8.0,15.384615384615385,-3.0,-50.0,-110.0,-19.400352733686066,6544.0,338,34160
2020-05-08,77.0,957,53.0,6,467,90.28571428571429,1009.7142857142857,46.285714285714285,5.714285714285714,484.42857142857144,8.045977011494253,8.989190016646122,-5.0,-6.097560975609756,-78.0,-7.536231884057972,1.0,1.9230769230769231,2.0,50.0,-31.0,-6.2248995983935735,6621.0,344,34627
2020-05-09,107.0,1004,42.0,7,482,90.42857142857143,1028.4285714285713,49.57142857142857,5.428571428571429,482.0,10.657370517928287,8.777094526898354,1.0,0.9433962264150944,131.0,15.005727376861397,23.0,121.05263157894737,-2.0,-22.22222222222222,-17.0,-3.406813627254509,6728.0,351,35109
2020-05-10,103.0,991,48.0,4,501,92.28571428571429,1009.5714285714286,49.57142857142857,5.714285714285714,480.0,10.393541876892028,9.116993716282625,13.0,14.444444444444443,-132.0,-11.754229741763135,0.0,0.0,2.0,100.0,-14.0,-2.7184466019417477,6831.0,355,35610
2020-05-11,112.0,881,38.0,4,497,95.42857142857143,985.5714285714286,48.142857142857146,4.571428571428571,481.14285714285717,12.712826333711691,9.707454675572231,22.0,24.444444444444443,-168.0,-16.015252621544327,-10.0,-20.833333333333336,-8.0,-66.66666666666666,8.0,1.6359918200409,6943.0,359,36107
2020-05-12,119.0,1027,57.0,3,467,100.71428571428571,986.4285714285714,50.0,4.285714285714286,479.7142857142857,11.587147030185005,10.215426848206748,37.0,45.1219512195122,6.0,0.5876591576885406,13.0,29.545454545454547,-2.0,-40.0,-10.0,-2.0964360587002098,7062.0,362,36574
2020-05-13,74.0,978,66.0,3,475,94.42857142857143,973.5714285714286,52.0,4.285714285714286,478.0,7.566462167689162,9.717965852365662,-44.0,-37.28813559322034,-90.0,-8.426966292134832,14.0,26.923076923076923,0.0,0.0,-12.0,-2.4640657084188913,7136.0,365,37049
2020-05-14,107.0,902,49.0,5,543,99.85714285714286,962.8571428571429,50.42857142857143,4.571428571428571,490.2857142857143,11.862527716186252,10.403693236298102,38.0,55.072463768115945,-75.0,-7.6765609007164795,-11.0,-18.333333333333332,2.0,66.66666666666666,86.0,18.818380743982495,7243.0,370,37592
2020-05-15,96.0,894,63.0,8,481,102.57142857142857,953.8571428571429,51.857142857142854,4.857142857142857,492.2857142857143,10.738255033557047,10.788304382307073,19.0,24.675324675324674,-63.0,-6.583072100313479,10.0,18.867924528301888,2.0,33.33333333333333,14.0,2.9978586723768736,7339.0,378,38073
2020-05-16,89.0,987,54.0,4,522,100.0,951.4285714285714,53.57142857142857,4.428571428571429,498.0,9.017223910840933,10.553997724151738,-18.0,-16.822429906542055,-17.0,-1.693227091633466,12.0,28.57142857142857,-3.0,-42.857142857142854,40.0,8.29875518672199,7428.0,382,38595
2020-05-17,107.0,961,49.0,4,520,100.57142857142857,947.1428571428571,53.714285714285715,4.428571428571429,500.7142857142857,11.13423517169615,10.659811051980897,4.0,3.8834951456310676,-30.0,-3.027245206861756,1.0,2.083333333333333,0.0,0.0,19.0,3.792415169660679,7535.0,386,39115
2020-05-18,84.0,1098,58.0,4,467,96.57142857142857,978.1428571428571,56.57142857142857,4.428571428571429,496.42857142857144,7.650273224043716,9.936589179171188,-28.0,-25.0,217.0,24.6311010215664,20.0,52.63157894736842,0.0,0.0,-30.0,-6.036217303822937,7619.0,390,39582
2020-05-19,98.0,1070,55.0,6,527,93.57142857142857,984.2857142857143,56.285714285714285,4.857142857142857,505.0,9.158878504672897,9.5896936755266,-21.0,-17.647058823529413,43.0,4.186952288218111,-2.0,-3.508771929824561,3.0,100.0,60.0,12.84796573875803,7717.0,396,40109
2020-05-20,93.0,943,51.0,5,455,96.28571428571429,979.2857142857143,54.142857142857146,5.142857142857143,502.14285714285717,9.862142099681867,9.917647951525556,19.0,25.675675675675674,-35.0,-3.5787321063394684,-15.0,-22.727272727272727,2.0,66.66666666666666,-20.0,-4.2105263157894735,7810.0,401,40564
2020-05-21,129.0,978,60.0,3,468,99.42857142857143,990.1428571428571,55.714285714285715,4.857142857142857,491.42857142857144,13.190184049079754,10.107313141938914,22.0,20.5607476635514,76.0,8.425720620842572,11.0,22.448979591836736,-2.0,-40.0,-75.0,-13.812154696132598,7939.0,404,41032
2020-05-22,127.0,922,42.0,6,483,103.85714285714286,994.1428571428571,52.714285714285715,4.571428571428571,491.7142857142857,13.774403470715836,10.541048632961596,31.0,32.29166666666667,28.0,3.131991051454139,-21.0,-33.33333333333333,-2.0,-25.0,2.0,0.4158004158004158,8066.0,410,41515
2020-05-23,124.0,1064,38.0,6,519,108.85714285714286,1005.1428571428571,50.42857142857143,4.857142857142857,491.2857142857143,11.654135338345863,10.917750265462303,35.0,39.325842696629216,77.0,7.801418439716312,-16.0,-29.629629629629626,2.0,50.0,-3.0,-0.5747126436781609,8190.0,416,42034
2020-05-24,112.0,1073,48.0,6,476,109.57142857142857,1021.1428571428571,50.285714285714285,5.142857142857143,485.0,10.43802423112768,10.818291559666807,5.0,4.672897196261682,112.0,11.65452653485952,-1.0,-2.0408163265306123,2.0,50.0,-44.0,-8.461538461538462,8302.0,422,42510
2020-05-25,103.0,983,36.0,5,483,112.28571428571429,1004.7142857142857,47.142857142857146,5.285714285714286,487.2857142857143,10.478128179043743,11.222270838952525,19.0,22.61904761904762,-115.0,-10.4735883424408,-22.0,-37.93103448275862,1.0,25.0,16.0,3.4261241970021414,8405.0,427,42993
2020-05-26,85.0,928,58.0,1,500,110.42857142857143,984.4285714285714,47.57142857142857,4.571428571428571,483.42857142857144,9.159482758620689,11.222357160945066,-13.0,-13.26530612244898,-142.0,-13.271028037383179,3.0,5.454545454545454,-5.0,-83.33333333333334,-27.0,-5.1233396584440225,8490.0,428,43493
2020-05-27,115.0,922,31.0,7,499,113.57142857142857,981.4285714285714,44.714285714285715,4.857142857142857,489.7142857142857,12.472885032537961,11.595320437067366,22.0,23.655913978494624,-21.0,-2.2269353128313893,-20.0,-39.21568627450981,2.0,40.0,44.0,9.670329670329672,8605.0,435,43992
2020-05-28,106.0,985,0.0,5,500,110.28571428571429,982.4285714285714,36.142857142857146,5.142857142857143,494.2857142857143,10.761421319796954,11.248354332884109,-23.0,-17.829457364341085,7.0,0.7157464212678937,-60.0,-100.0,2.0,66.66666666666666,32.0,6.837606837606838,8711.0,440,44492
2020-05-29,109.0,975,34.0,5,500,107.71428571428571,990.0,35.0,5.0,496.7142857142857,11.179487179487179,10.87765200556573,-18.0,-14.173228346456693,53.0,5.748373101952278,-8.0,-19.047619047619047,-1.0,-16.666666666666664,17.0,3.5196687370600417,8820.0,445,44992
2020-05-30,86.0,937,59.0,6,531,102.28571428571429,971.8571428571429,38.0,5.0,498.42857142857144,9.178228388473853,10.52395101272687,-38.0,-30.64516129032258,-127.0,-11.936090225563909,21.0,55.26315789473685,0.0,0.0,12.0,2.312138728323699,8906.0,451,45523
2020-05-31,107.0,1059,50.0,9,526,101.57142857142857,969.8571428571429,38.285714285714285,5.428571428571429,505.57142857142856,10.103871576959396,10.476214919274257,-5.0,-4.464285714285714,-14.0,-1.30475302889096,2.0,4.166666666666666,3.0,50.0,50.0,10.504201680672269,9013.0,460,46049
2020-06-01,106.0,933,0.0,3,472,102.0,962.7142857142857,33.142857142857146,5.142857142857143,504.0,11.361200428724544,10.602368097800085,3.0,2.912621359223301,-50.0,-5.0864699898270604,-36.0,-100.0,-2.0,-40.0,-11.0,-2.2774327122153206,9119.0,463,46521
2020-06-02,105.0,1023,37.0,6,521,104.85714285714286,976.2857142857143,30.142857142857142,5.857142857142857,507.0,10.263929618768328,10.76014622067832,20.0,23.52941176470588,95.0,10.237068965517242,-21.0,-36.206896551724135,5.0,500.0,21.0,4.2,9224.0,469,47042
